25000
ID NAME TEAM SCORE COMPETITIONS POTATOE
19478 LdlIFBrfci Tau 1.7 183 true
19477 ycB Gamma 7.6 103 false
19476 YgdAhMnAP Gamma 4.9 52 true
19475 KgSo Pi 7.8 40 true
19474 gkCuk Beta 6.9 207 true
19473 MPgWndI Gamma 1.8 54 false
19472 qVyMH Theta 7.4 142 true
19471 Rtri Tau 7.9 64 true
19470 tLVNM Alpha 3.5 241 true
19469 pzhKP Tau 8.9 88 true
19468 yXWxcmEMKk Tau 2.5 92 false
19467 wcXLwamJ Alpha 8.6 132 false
19466 FoSdj Pi 7.1 103 true
19465 PlMdCZ Delta 2.7 47 true
19464 enYQDOIpPo Alpha 6.0 12 true
19463 rKwzu Alpha 4.1 25 true
19462 MAWJFgiba Delta 2.4 55 true
19461 ynWURee Tau 4.3 149 false
19460 fRRJiWzHf Gamma 8.3 47 false
19459 ZWnUhOMel Epsilon 2.1 132 false
19458 icXOQS Tau 9.8 13 false
19457 jFRENDigDU Epsilon 7.1 65 true
19456 KvHr Delta 2.7 134 false
19455 HGqaU Lambda 10.0 95 true
19454 SNWKmvBmn Alpha 1.3 106 true
19453 Dnrt Alpha 1.6 28 true
19452 KKbOJMNcR Epsilon 3.3 93 false
19451 NcURgXLFg Epsilon 0.7 61 true
19450 zQLdEMY Lambda 1.0 171 true
19449 ToPaLU Tau 2.0 18 true
19448 zWQdK Alpha 0.3 24 true
19447 tUKmdn Delta 5.5 55 true
19446 DFRWMbggRV Theta 3.6 204 true
19445 sMljIm Tau 1.8 211 false
19444 SOK Theta 5.9 39 true
19443 yhL Tau 3.5 3 true
19442 nPrj Pi 0.8 241 true
19441 Orec Epsilon 4.8 1 true
19440 TmFpzbCU Delta 4.6 113 false
19439 UxA Tau 5.6 63 true
19438 FbPRU Delta 9.3 199 false
19437 GOhT Lambda 7.1 187 true
19436 kZTzSEKK Beta 0.4 158 true
19435 bREB Tau 2.5 213 true
19434 LNMmH Pi 1.8 107 true
19433 lpsfqpG Theta 1.8 183 false
19432 avLMp Theta 8.9 169 false
19431 ugpxyUfZUl Lambda 7.3 109 false
19430 pdkmwCdk Gamma 6.4 129 false
19429 ymCVHovoRC Alpha 3.3 3 false
19428 CfYjie Pi 8.5 194 true
19427 UFVUrh Theta 1.4 135 false
19426 cgU Delta 0.7 113 false
19425 gLt Pi 2.7 116 true
19424 MELjYnqDdL Gamma 4.1 82 false
19423 EcnmG Tau 6.8 49 true
19422 jVoS Theta 8.0 114 true
19421 BwvmXZv Gamma 6.8 135 true
19420 mLaB Pi 4.5 227 false
19419 ulAYkgmBs Gamma 1.6 81 false
19418 zKEaL Epsilon 9.9 179 false
19417 MJfOQbtXA Theta 9.3 188 true
19416 GUMnzkhOx Tau 1.4 137 true
19415 VCczcJuewP Gamma 1.3 12 true
19414 QHNnUJOnB Epsilon 9.7 241 true
19413 aUrChC Epsilon 4.7 226 false
19412 sjgrXxku Delta 0.6 144 true
19411 YHR Lambda 2.4 194 false
19410 BXNKb Pi 9.7 181 false
19409 xkMoGvZGss Pi 0.3 201 false
19408 oayeomvYFI Lambda 4.8 186 false
19407 bazeDYVLG Gamma 1.5 188 false
19406 kOtgyPdJ Lambda 7.5 124 true
19405 EFXqA Epsilon 3.9 228 true
19404 zbOGfc Delta 5.5 141 false
19403 TaWfGJAdKO Beta 7.1 54 true
19402 xvDuHwIov Epsilon 1.3 224 false
19401 BHzw Theta 1.6 89 true
19400 Ddwlfp Gamma 5.3 38 true
19399 xTAYZv Epsilon 7.6 147 false
19398 WCuJoP Epsilon 5.0 29 true
19397 cgxAr Beta 8.5 245 false
19396 Ujxn Theta 3.5 25 false
19395 lufOZECk Delta 8.8 227 true
19394 bbpv Delta 8.4 97 false
19393 sZjWFuUri Gamma 7.6 201 false
19392 vYIKWl Beta 4.8 84 true
19391 HpMNd Epsilon 7.0 237 false
19390 YgsFn Tau 2.9 230 false
19389 FScd Beta 0.7 150 false
19388 AiPx Delta 6.7 128 true
19387 SMZvKRzUrD Pi 8.3 218 false
19386 MVD Beta 7.6 52 false
19385 ycNKdm Pi 4.0 229 true
19384 JQQaCGcW Lambda 4.5 231 true
19383 bDF Lambda 4.5 166 false
19382 gZb Gamma 2.6 58 true
19381 FMbQuI Tau 8.0 104 false
19380 wJSKROLPV Beta 1.6 168 true
19379 gekZCgX Beta 4.5 92 false
19378 Uxb Pi 8.3 250 true
19377 IDpwl Theta 5.3 16 false
19376 YUTwraj Delta 9.2 5 false
19375 Pdn Theta 2.8 113 false
19374 lroueln Tau 5.3 209 true
19373 ssD Theta 9.8 97 true
19372 lpOCT Pi 7.7 68 false
19371 FlQcGOwA Pi 1.5 204 false
19370 OQM Beta 3.3 205 true
19369 omtMtYF Pi 0.9 166 true
19368 jvtUlBzBL Epsilon 7.2 168 true
19367 who Gamma 6.2 71 true
19366 xMyUA Pi 0.6 142 false
19365 lRv Tau 2.4 1 true
19364 VrIgVjk Theta 6.3 169 false
19363 ioQj Epsilon 6.1 231 true
19362 jtMH Theta 4.5 35 false
19361 cXPBn Lambda 9.9 131 true
19360 kjtkhhcN Lambda 7.4 69 true
19359 IcFQyufXnT Alpha 6.1 153 false
19358 mrdrmCpRlr Alpha 5.3 8 false
19357 sAOTOZGLqf Beta 3.0 249 true
19356 Gbq Lambda 0.3 242 true
19355 NkmRYvm Pi 9.8 90 false
19354 YEXrmp Epsilon 3.3 219 true
19353 hNoaRCK Gamma 2.9 16 false
19352 NfhSxV Epsilon 1.7 193 true
19351 vPZTO Gamma 8.6 247 true
19350 dPo Tau 7.7 181 false
19349 IJsQQHv Theta 7.9 211 false
19348 CGITMOKG Theta 7.4 199 true
19347 uzZGNRYqSd Delta 7.7 197 false
19346 bXYS Pi 1.6 101 true
19345 UnlgANu Alpha 10.0 176 true
19344 WYdfwC Theta 5.8 179 false
19343 XNvwhl Pi 8.7 203 false
19342 LXxcyI Pi 0.5 200 false
19341 exO Tau 0.6 145 false
19340 ezg Beta 1.9 194 true
19339 aFFHovKuOv Epsilon 5.8 50 true
19338 ycyNtcAA Beta 1.6 34 true
19337 obkxH Theta 5.1 86 true
19336 zrgMLR Epsilon 0.3 21 false
19335 YPW Beta 10.0 26 true
19334 dZBneB Beta 8.5 250 false
19333 HAm Alpha 8.1 50 true
19332 HHJG Theta 2.1 154 true
19331 yqMU Delta 3.1 65 false
19330 zNIGIEh Alpha 3.6 96 false
19329 lPguxocib Lambda 6.3 228 false
19328 VVmsYRYQM Epsilon 4.3 162 true
19327 zMPwOTnpAp Epsilon 2.4 58 true
19326 OjrxAx Epsilon 4.6 92 false
19325 GVIPJ Beta 3.2 224 false
19324 ibzEowBdI Tau 0.3 181 true
19323 KQNXvqJaO Epsilon 3.8 132 false
19322 EbLCJvMzC Delta 0.3 145 false
19321 UMvjXrbcj Delta 6.2 68 true
19320 GckvkuR Delta 7.3 68 true
19319 Lijiw Delta 3.2 114 true
19318 Agid Lambda 9.6 148 false
19317 ebPvgztr Pi 3.8 103 true
19316 lOyk Pi 0.6 129 true
19315 ubAMmCY Pi 3.2 35 true
19314 YtnFQrgLWS Pi 4.9 188 true
19313 sHwXjCM Beta 6.0 76 true
19312 amdeN Beta 1.4 237 false
19311 DcGSaJV Gamma 0.9 161 false
19310 nTswaEp Epsilon 3.8 195 true
19309 WwhsJr Epsilon 9.2 12 true
19308 hahRsipu Pi 8.1 145 true
19307 juLvGBAk Delta 3.3 112 true
19306 cDEmhKbRH Alpha 1.6 44 false
19305 BZB Theta 9.0 18 true
19304 nWHpIw Pi 9.9 139 false
19303 jTWRssU Tau 6.6 89 false
19302 GgGIIh Gamma 1.7 239 true
19301 mzUMh Delta 1.0 218 true
19300 nTlvv Alpha 1.3 175 true
19299 UqYlowPw Alpha 9.8 110 false
19298 IVmQkZYB Delta 3.5 174 true
19297 DlNrOdcFAG Alpha 7.7 6 true
19296 DBPrCy Gamma 1.9 28 false
19295 WvlohiOs Gamma 9.6 14 true
19294 eEAvow Beta 8.1 109 true
19293 XIpSRzj Epsilon 4.9 127 true
19292 pUHPWl Lambda 7.9 172 false
19291 OoLpCY Theta 9.7 91 false
19290 bgExBzMwDA Pi 4.3 215 true
19289 ALdnRrjzi Theta 2.0 24 false
19288 cFCM Lambda 3.6 113 true
19287 qMAdxMOA Beta 3.6 69 false
19286 VhKkkl Lambda 1.4 41 false
19285 QPqq Pi 9.1 85 true
19284 omhnCBV Theta 3.9 38 false
19283 iIzzPLh Gamma 8.6 221 true
19282 qdGC Pi 1.9 66 true
19281 JWV Theta 2.6 82 false
19280 ApswxqlFui Lambda 0.4 105 false
19279 Xet Pi 1.5 219 false
19278 BCyRO Theta 2.1 152 true
19277 yiJvl Gamma 3.8 210 false
19276 StY Beta 4.3 177 true
19275 IArUCqxXD Alpha 10.0 207 false
19274 xrOnh Epsilon 0.5 56 false
19273 PcJ Lambda 7.2 33 true
19272 hQRPxMYRFE Gamma 4.5 218 true
19271 dYYerwHB Delta 3.1 195 false
19270 jDT Pi 7.7 27 false
19269 qTG Beta 3.4 170 false
19268 LFQRpn Delta 1.9 37 true
19267 iQWAPDvUM Theta 9.2 191 false
19266 ARfsNinq Delta 3.6 127 false
19265 zun Alpha 8.1 153 false
19264 SPCja Beta 10.0 136 true
19263 pCxmnLlnK Beta 4.0 34 true
19262 InRPbQ Beta 5.0 122 false
19261 EvgnnagXL Gamma 1.0 174 true
19260 Cgk Theta 3.9 177 true
19259 JsdDM Epsilon 0.5 33 false
19258 eOVUd Beta 8.7 212 false
19257 TGib Lambda 6.8 216 true
19256 TZtWTGCz Lambda 9.3 200 true
19255 EivhoC Tau 8.3 78 true
19254 TKAyCDOSDm Pi 6.2 7 true
19253 HAzPkEJMK Epsilon 9.4 91 true
19252 LtZZPFud Tau 8.0 236 true
19251 RShqp Delta 5.7 11 true
19250 mQM Lambda 9.1 202 false
19249 CSqyH Beta 5.6 28 true
19248 VeKSvtVsb Alpha 8.2 195 true
19247 WqAeWcuMmr Beta 6.2 24 true
19246 Jtz Gamma 1.2 101 true
19245 YrEZhCqUz Theta 7.3 127 false
19244 kxzSyZV Beta 1.9 114 true
19243 WIKtX Theta 5.1 63 true
19242 wzkq Alpha 0.2 199 false
19241 PPnVTzwkS Alpha 7.1 235 true
19240 zdqtiETBJp Theta 6.2 219 false
19239 BSLmfBshv Delta 7.9 26 false
19238 CYQNZ Alpha 6.1 153 true
19237 ylwwAEdhE Pi 1.3 60 false
19236 SGhJxrdUh Delta 7.2 48 true
19235 VjBwMtzTP Beta 8.8 60 false
19234 KUx Tau 7.9 34 false
19233 dsFLOv Lambda 2.3 45 true
19232 EVowNhn Alpha 6.8 34 false
19231 hKYhSP Pi 7.8 188 true
19230 khPxUbwO Delta 2.4 64 false
19229 jPzDdJwdIh Tau 1.9 64 true
19228 kNvBqPnOev Gamma 7.7 37 true
19227 mGKoqmMEzz Gamma 0.8 212 false
19226 xEg Epsilon 10.0 189 true
19225 FDiZOdqj Beta 3.7 158 false
19224 OOKhvTLcRd Theta 1.0 202 true
19223 VehnEpSTq Alpha 8.1 17 true
19222 hDI Beta 5.6 110 true
19221 ORHQY Delta 1.9 47 true
19220 XDZoRG Tau 6.0 74 false
19219 wXapvtYO Alpha 7.6 30 true
19218 YBVIxf Alpha 0.6 158 true
19217 slL Theta 6.2 129 true
19216 sxe Gamma 9.2 187 true
19215 wcFQ Epsilon 2.8 151 true
19214 KljcE Tau 6.8 8 false
19213 GGgkGnYd Lambda 7.4 225 true
19212 DbBpQpLgk Pi 6.8 126 false
19211 YHBY Beta 6.2 82 true
19210 kcExOk Epsilon 5.1 240 false
19209 HlCS Epsilon 6.1 25 true
19208 VeFcSS Pi 6.4 31 true
19207 LTsWUXcQ Beta 2.2 185 true
19206 rMyKLSdiin Lambda 6.3 63 true
19205 DovdnGld Gamma 6.6 131 true
19204 yyfshB Delta 1.2 53 true
19203 vbyxlWGGj Pi 0.7 160 true
19202 VSSVohZdV Tau 3.4 220 false
19201 ltNE Lambda 7.8 175 true
19200 RmY Alpha 4.6 246 false
19199 RovNYJ Tau 1.1 221 true
19198 DdQ Tau 9.3 228 false
19197 gYbP Gamma 5.1 183 false
19196 iSrVigYL Tau 0.3 53 false
19195 xGRHGgCb Gamma 1.0 147 true
19194 vLzltsvLG Beta 2.1 135 false
19193 AEwTQ Tau 0.2 246 false
19192 VqSuTJMpDs Lambda 3.2 168 true
19191 CxVDyOWyc Beta 7.9 169 true
19190 ghu Lambda 0.2 110 false
19189 mWuWlE Theta 1.6 45 false
19188 baOWnp Delta 0.5 82 false
19187 LyGa Alpha 1.6 64 false
19186 IMwxsn Epsilon 3.9 44 false
19185 Vhja Alpha 5.8 120 true
19184 kGDpucE Alpha 5.5 29 true
19183 Ierz Pi 9.0 35 false
19182 jBLHZpHwc Epsilon 6.2 181 false
19181 ETsSFsgid Gamma 5.9 128 true
19180 GpYzDFSx Tau 9.4 163 false
19179 ajTjtLwZz Alpha 6.7 127 true
19178 BDJF Delta 1.2 177 true
19177 XDHKEsDs Tau 4.9 47 true
19176 DMzFbzi Beta 5.1 1 false
19175 KuuorBMi Epsilon 3.9 196 true
19174 jix Tau 0.7 69 true
19173 SfEGscawS Alpha 9.0 11 true
19172 euokNLX Tau 6.6 26 false
19171 tnAE Tau 4.0 13 true
19170 cesakTo Delta 0.2 49 false
19169 wfYhqqVjI Alpha 7.9 200 false
19168 iDZkoASn Theta 0.7 57 false
19167 WeZUXa Epsilon 3.7 198 true
19166 WVSR Gamma 3.5 59 false
19165 LTNqElNK Alpha 9.9 249 true
19164 tqXQk Lambda 7.1 126 false
19163 hpfIVP Pi 9.6 213 false
19162 fyosBeW Pi 7.8 55 true
19161 HIPkIKTTf Epsilon 5.8 39 true
19160 cKdZ Theta 1.1 52 false
19159 lmZVbb Theta 4.2 235 true
19158 MAlocgVCo Epsilon 6.9 209 false
19157 eexSmY Epsilon 4.6 113 false
19156 CDerFp Epsilon 2.1 1 true
19155 IdfgYVPOef Theta 2.6 63 true
19154 NKEwCckZgE Delta 3.5 194 true
19153 JOIQvnR Delta 1.6 100 false
19152 yhEfYz Alpha 1.6 112 false
19151 htwevOxQAy Gamma 5.7 64 true
19150 oKyfMShseH Pi 7.3 223 false
19149 yZUIX Lambda 2.8 93 false
19148 YoUxuuk Alpha 3.9 109 false
19147 zosfMcpjM Tau 8.3 89 true
19146 kxpy Gamma 4.9 208 true
19145 iPhbJQqaa Theta 7.0 113 true
19144 snkqfSDLUn Alpha 2.2 218 false
19143 dybuSD Theta 5.3 242 true
19142 tKpDxE Delta 0.9 75 true
19141 rGBHBNc Epsilon 4.4 226 false
19140 pZWx Beta 0.6 60 false
19139 tRmO Tau 1.2 188 false
19138 OyaEhOPQ Pi 8.2 77 true
19137 NcTACce Delta 6.8 243 false
19136 AENeW Delta 3.4 104 false
19135 BMQoejxG Lambda 1.6 126 true
19134 RaNElEV Tau 4.8 57 true
19133 JBgUYID Pi 4.4 141 false
19132 mNvrp Epsilon 1.5 204 true
19131 NloPYovp Epsilon 6.2 243 true
19130 MZo Tau 1.1 80 true
19129 aFiQ Pi 7.7 166 true
19128 qixmEQpzGc Lambda 3.7 147 true
19127 CciwTF Theta 2.1 128 false
19126 LXVGFIhtj Theta 8.7 171 false
19125 yoGjsPdh Tau 5.7 1 false
19124 SXlRXk Delta 9.1 64 false
19123 jybmQpA Gamma 8.2 109 true
19122 Imebc Beta 3.8 66 false
19121 oZj Theta 4.0 155 true
19120 kosTTG Tau 6.3 103 true
19119 lQQGDpNS Tau 7.2 167 false
19118 WMu Beta 2.8 47 true
19117 FmobE Gamma 7.2 70 true
19116 wPuQh Theta 6.4 128 false
19115 VlPylqBVbi Delta 9.5 191 false
19114 aXzgLXCg Theta 3.9 130 false
19113 DNm Tau 4.3 49 false
19112 QDVXTGH Lambda 4.7 197 false
19111 ILhGoYZ Lambda 3.6 75 true
19110 sRomUNgAa Theta 3.1 93 false
19109 ysS Tau 3.1 234 true
19108 hRuuQP Alpha 2.2 100 true
19107 jEPtmqxgjd Theta 6.9 69 true
19106 DkAr Gamma 3.8 87 false
19105 PeI Delta 0.3 194 true
19104 UgJe Pi 1.3 220 false
19103 YQKywVSxRz Pi 7.0 57 false
19102 esVjId Theta 5.8 100 false
19101 NPAbLPW Alpha 7.4 147 false
19100 wkzyDODEG Epsilon 6.2 157 true
19099 kkBW Alpha 8.2 162 false
19098 qPsb Beta 1.6 166 true
19097 CTuHeRexK Delta 4.3 40 false
19096 qCACPcGXFQ Epsilon 2.9 175 false
19095 LujZTW Theta 4.8 56 true
19094 lsBrIvDxp Tau 6.8 125 true
19093 EVG Alpha 6.5 108 true
19092 IyOIEKig Theta 5.2 56 true
19091 TXAsZlhGn Alpha 4.0 216 true
19090 amHnY Gamma 6.8 211 false
19089 FhMOSUl Beta 9.4 41 false
19088 HQjQZ Theta 5.0 227 true
19087 EftBIApPt Beta 6.0 15 true
19086 gnk Epsilon 9.1 109 true
19085 GuPjF Tau 4.8 24 false
19084 sDeLuv Theta 4.5 73 true
19083 TSepOh Gamma 6.2 195 false
19082 efujqcocz Tau 3.2 12 false
19081 UBnSHA Theta 9.4 18 false
19080 TPyRVPaNv Pi 0.5 64 false
19079 ZWHJ Epsilon 8.0 122 false
19078 two Delta 9.5 195 true
19077 xbyqVF Gamma 6.9 31 true
19076 bRThnDmQ Pi 3.2 155 false
19075 hOEj Alpha 6.2 192 true
19074 LzvKc Tau 6.7 131 true
19073 MqVYW Lambda 8.0 72 true
19072 JAHwsi Gamma 6.9 135 false
19071 TrC Pi 7.9 205 true
19070 GNjiUy Pi 2.3 220 true
19069 ARgznPCVuw Tau 1.3 18 false
19068 rRrChRnmop Pi 5.4 27 true
19067 jBGZUenxY Pi 1.1 225 true
19066 UrhjLVfCbp Tau 8.9 179 false
19065 faxITts Pi 5.4 0 false
19064 ZrqJiZ Theta 6.8 87 true
19063 FxgSftIM Beta 0.5 105 true
19062 beG Tau 7.4 77 false
19061 epPnlSJM Theta 4.6 112 false
19060 WOce Theta 3.9 32 true
19059 jkRffO Theta 8.8 16 true
19058 hxuJJFF Tau 1.7 202 true
19057 sRSBfXn Lambda 6.4 134 false
19056 iNfsyGQL Pi 1.1 118 false
19055 rAj Epsilon 3.1 57 false
19054 Hvaqr Pi 1.7 111 false
19053 olrMsXJUnQ Theta 5.1 216 false
19052 yWBBUvosS Delta 3.3 15 false
19051 hXiGqr Lambda 8.2 191 false
19050 XeLJZzi Epsilon 5.4 26 false
19049 YqOymz Alpha 2.7 209 false
19048 rKa Gamma 9.7 125 true
19047 etLXHdKYUr Lambda 9.1 243 true
19046 QKly Pi 1.7 94 false
19045 UdSXCepI Pi 1.1 14 true
19044 SJCJ Epsilon 0.8 250 false
19043 iSHYf Theta 6.3 71 false
19042 hiBM Gamma 1.1 22 true
19041 eOnQziPuUT Theta 2.0 118 true
19040 UvBo Alpha 8.3 172 true
19039 vZsSQF Theta 8.4 162 true
19038 MDMtyRcFqT Lambda 5.1 73 true
19037 KFjkSAKVOB Epsilon 7.4 212 true
19036 NCgdQNsatq Alpha 4.5 232 true
19035 tsr Alpha 9.5 23 false
19034 IgqSBJ Theta 6.4 125 true
19033 iVubWleSvc Beta 7.4 42 true
19032 ySZdELPsEG Theta 8.4 250 true
19031 VVUk Gamma 9.6 22 true
19030 JQZxVDt Theta 5.9 148 true
19029 gANqyIw Pi 0.4 35 true
19028 sAT Lambda 8.8 181 true
19027 agfTLKpsw Theta 5.4 221 true
19026 bRb Beta 3.4 227 true
19025 gjPlpYeVaT Gamma 1.7 118 false
19024 gCitUVSWUQ Gamma 3.9 17 true
19023 kRw Beta 3.9 116 true
19022 vizLPhuAjI Tau 0.4 16 true
19021 CjN Pi 9.1 104 false
19020 ANxYuFa Delta 3.4 43 true
19019 OrX Tau 6.1 163 false
19018 LhiuX Gamma 5.7 28 true
19017 RRsiPJ Tau 4.2 187 true
19016 aQvMDfGGqH Gamma 0.9 184 true
19015 LcKtcIsc Theta 3.9 82 true
19014 AQKFamyXU Lambda 2.6 170 true
19013 uEkSZZI Alpha 4.0 136 false
19012 Pjsb Delta 1.6 233 false
19011 zMjuORHiN Theta 9.1 90 true
19010 ElW Epsilon 6.6 160 false
19009 RTG Gamma 1.9 41 true
19008 rKMaWpXJu Tau 1.7 60 true
19007 ptfiz Lambda 5.4 132 false
19006 UbZhDeqaOl Gamma 1.4 66 true
19005 zZD Gamma 7.6 154 false
19004 UWntYUczy Epsilon 8.1 47 true
19003 qsklZ Beta 4.4 185 true
19002 WvsZapw Alpha 9.3 100 false
19001 UuE Delta 3.9 51 false
19000 WXbWyz Beta 5.6 55 false
18999 gMYFzTeW Tau 0.2 86 true
18998 ALhkk Theta 5.0 126 false
18997 bsZBmHnpvk Tau 6.7 10 true
18996 jAZeUArYY Tau 7.7 33 false
18995 FFgKvWjDfa Delta 8.9 139 true
18994 HPUjyeDfWg Delta 2.0 129 true
18993 QRrGKOV Beta 6.1 235 true
18992 YBKgES Gamma 2.0 97 false
18991 ZaZi Tau 4.1 230 false
18990 jGIbuP Beta 9.3 214 true
18989 TvqnFApkr Alpha 5.2 233 false
18988 amviXrlmfD Beta 1.1 8 false
18987 YPv Delta 1.0 1 true
18986 RsaPfn Pi 2.4 17 true
18985 OdKP Alpha 1.5 139 true
18984 XiLWYquB Theta 3.3 191 true
18983 ZztmRDrcY Lambda 5.4 153 false
18982 WPmFVcgoqN Alpha 3.5 158 false
18981 iGJbdpIMXQ Lambda 6.8 233 false
18980 bORkgxpGFg Gamma 1.1 30 true
18979 wlTbgSl Theta 3.8 230 true
18978 QHKHaHSn Alpha 9.8 3 true
18977 UFgnOjZR Alpha 2.2 80 true
18976 CzKyOnV Delta 1.4 201 false
18975 dsiyZp Epsilon 9.6 128 true
18974 jlhLiOEsp Alpha 5.0 134 false
18973 sorWKJ Tau 0.7 40 false
18972 vQGgZGUjNe Theta 0.3 209 true
18971 OdJwUwqjI Delta 4.2 175 true
18970 gsmIeAd Pi 3.0 155 true
18969 oDhaIXMwh Tau 9.0 2 false
18968 PYdmbyuWKm Gamma 6.3 127 true
18967 aBu Lambda 6.3 21 false
18966 FjsiKfeLd Gamma 4.9 54 false
18965 RVpMRBA Tau 2.4 238 true
18964 oNh Tau 2.9 59 true
18963 zIO Lambda 1.4 236 true
18962 VbZzglmn Delta 0.8 174 false
18961 rgveM Epsilon 4.3 164 true
18960 njgXVJO Gamma 4.1 219 true
18959 JaGxnne Gamma 6.0 213 true
18958 bxd Tau 1.4 206 false
18957 VCdwLcOvm Lambda 1.2 93 true
18956 HcdPz Delta 1.3 227 false
18955 aeJLV Theta 9.0 22 true
18954 oDmpPLh Beta 8.8 27 false
18953 dGVgKp Alpha 7.3 237 true
18952 CYATrxH Theta 0.2 40 false
18951 BrzDQBD Lambda 8.3 189 true
18950 IcOOWr Pi 0.3 140 false
18949 iQOTEXO Gamma 0.5 214 true
18948 JCou Theta 9.4 209 false
18947 anBKoP Delta 9.3 150 true
18946 ObrXOA Gamma 7.8 37 false
18945 JaxRHuzFiK Epsilon 5.6 37 false
18944 iRBFJVs Gamma 6.2 30 false
18943 AMkdJxehCK Gamma 6.0 188 true
18942 qlqYwUj Tau 2.6 194 true
18941 nqvBEJqsHY Theta 3.0 12 true
18940 LPp Delta 2.9 141 false
18939 wFV Pi 8.8 140 true
18938 OvU Beta 3.1 236 false
18937 CQAGTad Pi 6.4 53 true
18936 LOx Alpha 3.6 10 true
18935 WIzXKzBmT Beta 1.5 27 true
18934 UUUIVu Gamma 3.9 198 false
18933 kobwez Epsilon 1.3 200 false
18932 IgxXZUh Alpha 4.2 212 false
18931 Esatu Alpha 2.8 93 true
18930 jaGYC Lambda 0.9 172 true
18929 YNzMeOuEcv Epsilon 6.8 16 false
18928 dWN Gamma 2.2 121 false
18927 mfPjzPhFbY Delta 9.3 229 true
18926 PLQwtZoM Lambda 1.9 110 true
18925 YfqWqDNkS Lambda 6.5 89 false
18924 djZ Delta 2.2 25 true
18923 lMM Lambda 0.2 52 true
18922 nfYDoBKnd Pi 7.0 231 false
18921 UagyIAr Theta 0.9 168 false
18920 yEWgtuW Epsilon 3.8 224 false
18919 aAHURjjhe Tau 1.9 224 false
18918 WWe Delta 7.9 84 true
18917 gWpT Lambda 2.9 229 false
18916 ifyWO Gamma 0.5 44 true
18915 PTNSkF Gamma 9.3 76 true
18914 GLdbR Lambda 0.3 193 true
18913 wpJfgvqAIM Lambda 7.7 217 false
18912 ZjFC Epsilon 0.7 148 false
18911 eCXR Gamma 5.5 186 true
18910 wnmSd Gamma 8.1 221 false
18909 CfMG Lambda 5.2 196 false
18908 TiGfoPaW Epsilon 0.6 210 false
18907 XJLXmXwHE Tau 7.5 248 true
18906 pSAeniDC Tau 3.5 15 true
18905 obdfRm Theta 7.1 23 true
18904 YnpTlHPe Tau 9.7 202 true
18903 WjTkpC Epsilon 1.4 61 true
18902 yVC Delta 1.5 207 false
18901 kvClN Pi 8.9 92 false
18900 axeaYVEKJ Alpha 2.3 160 false
18899 JvMOLEum Alpha 8.3 173 true
18898 oyCFu Gamma 6.4 5 false
18897 iPojl Lambda 5.6 7 false
18896 tXlkZNklAF Theta 2.5 164 true
18895 PiCAWog Gamma 2.7 210 false
18894 hokUiiCl Theta 1.2 146 true
18893 oxKyB Lambda 2.1 18 false
18892 MqfU Delta 2.6 195 true
18891 rceTRj Alpha 4.1 46 false
18890 mKH Beta 3.8 130 true
18889 EsjoCRkVt Alpha 5.0 199 true
18888 XWIHbvpK Gamma 9.0 52 false
18887 Hgglq Gamma 4.5 105 true
18886 eJWzhx Gamma 9.4 35 false
18885 rAWnDUP Alpha 2.5 240 false
18884 INluiTP Gamma 8.7 123 true
18883 mzya Alpha 2.1 26 false
18882 RWUYpAtGX Pi 9.7 150 true
18881 hDiFRAIi Epsilon 1.7 97 false
18880 VPZlZgKdx Epsilon 5.4 6 true
18879 SozID Tau 3.9 179 false
18878 euq Lambda 5.5 148 false
18877 DXh Tau 2.0 112 false
18876 PQhTY Gamma 0.3 43 false
18875 essGOmaXeb Gamma 6.5 40 false
18874 huPvyvoK Epsilon 7.1 210 true
18873 dJPpcFup Gamma 3.9 9 false
18872 iGgXwKBK Delta 5.2 151 true
18871 LFEHwG Lambda 7.3 48 true
18870 GplRDrlm Gamma 9.0 98 true
18869 LvxcZ Gamma 9.1 197 true
18868 nWIYrpROQ Delta 5.5 49 false
18867 xTARqo Gamma 7.1 39 false
18866 IERd Tau 4.7 106 true
18865 qVdfaqNMM Tau 3.0 206 false
18864 PShFqof Theta 4.5 167 false
18863 vwwJB Pi 1.8 224 false
18862 qluIoN Alpha 9.2 189 true
18861 JwRuYRnrOG Pi 1.2 46 true
18860 MXqGkWOZHm Delta 7.2 100 true
18859 vgPTlN Pi 8.6 223 false
18858 ORZHg Gamma 3.2 2 false
18857 leYtDop Alpha 9.8 11 true
18856 MoPSQDo Lambda 5.6 91 false
18855 OlOLjkpNtx Gamma 7.7 68 false
18854 HJXrw Epsilon 8.6 78 false
18853 qLkZzwHtX Theta 5.8 180 true
18852 aRH Gamma 3.1 25 false
18851 ObxLTRc Pi 9.3 131 true
18850 VgkRCU Alpha 4.9 112 false
18849 cZQjmDS Beta 3.3 4 true
18848 DFovK Gamma 2.5 43 true
18847 usYdcmd Gamma 5.9 96 true
18846 bOhEMyR Delta 0.8 240 false
18845 FGfTekpImd Lambda 8.8 239 false
18844 vnrCx Tau 2.7 164 true
18843 wDQmblX Beta 7.5 124 false
18842 pxAiCWLm Gamma 5.2 238 false
18841 CMTZWBpNj Pi 9.4 167 false
18840 QGykwEII Delta 0.6 202 false
18839 wee Pi 5.5 88 false
18838 oIWF Lambda 2.4 52 true
18837 jfGIXb Alpha 1.1 154 false
