25000
ID NAME TEAM SCORE COMPETITIONS POTATOE
20321 lLdnplxApd Tau 1.9 198 true
1440 RjfIT Alpha 1.8 51 true
23259 FhcCRGTEF Beta 8.2 1 true
18786 Fepu Beta 3.5 178 false
703 EBaqUfmk Tau 7.1 210 true
20146 TbrPRzHJKt Tau 9.3 218 true
18430 ATedTKGjqX Tau 6.1 193 false
1390 PVzaRidSO Epsilon 0.9 189 true
6836 iXTb Theta 9.2 86 false
22859 crACC Beta 7.4 149 false
15359 yQSyAkDMk Alpha 2.9 76 false
21662 ERnVsv Gamma 7.6 22 true
22684 uRNAGgBW Tau 2.0 83 false
16929 GCQspXmaE Beta 6.0 62 true
19537 Udqbil Pi 5.2 193 true
12874 OEdgU Alpha 8.9 164 false
4994 oEBD Pi 2.9 140 true
15946 CGHRChzW Pi 7.3 62 true
1911 XwyLMY Theta 9.8 239 true
8611 zCd Pi 9.9 221 true
902 sDYrNhrNv Tau 4.2 206 true
11647 PjokIa Lambda 4.5 239 true
1228 QFdk Theta 9.4 47 false
23393 muDq Lambda 3.9 129 true
10141 tjzqOCiIB Theta 2.2 148 false
12066 IJZvc Beta 1.6 158 false
6852 CiCWYQ Theta 9.9 49 true
17827 Nnijlfmfhg Beta 5.9 239 false
12727 cIHUleOjk Gamma 7.9 232 false
16973 qlF Theta 4.1 104 false
11740 JRrdl Beta 2.6 187 false
24791 irRMRak Tau 3.0 74 true
18078 YTuBHEYeL Delta 2.2 118 true
6486 urkXD Epsilon 2.0 185 false
12444 wapaB Gamma 8.1 117 true
9694 iRdlBfdOw Gamma 6.8 40 true
2608 Flm Theta 4.3 171 true
20542 LhkdSTB Epsilon 3.2 223 false
1948 fgaxBefM Tau 0.1 36 true
5462 xMDbyL Lambda 5.8 220 false
11427 SioXPKyM Tau 4.2 226 true
18352 lCihCNyJD Epsilon 2.4 20 true
14656 KpeNZOXmpU Theta 1.2 7 true
155 PSzpPMBRQ Alpha 8.7 156 true
20661 JyLA Lambda 1.3 161 false
9253 bzCtnzoUwx Epsilon 1.8 24 true
14427 JXmoCH Gamma 5.8 127 true
1367 AOWKWHKnt Tau 9.7 227 false
18949 vwAMxF Alpha 0.3 198 false
15568 aKKgInTTPI Delta 5.3 25 true
21166 IOCYLio Theta 9.7 162 true
12207 sIKfsAN Delta 5.7 32 true
19294 wgxuJOpDT Theta 0.6 165 true
952 NCzRshRb Tau 1.1 52 false
22230 DbJCgDdQwa Beta 4.3 126 true
6116 SvfnlqpeyA Gamma 1.6 8 false
10224 AFOrn Theta 1.6 116 true
5932 LmuncGjQj Beta 1.2 249 true
1549 DEfzL Beta 0.4 136 false
9309 iTy Epsilon 6.1 181 true
4620 mjqYDrv Beta 4.9 211 false
15054 WxHjJF Theta 8.9 207 false
2382 tUMrKIF Lambda 6.5 148 false
11855 kKDY Alpha 2.2 157 false
21153 wnZIYk Gamma 1.0 199 false
5983 CmnDUZlohR Beta 5.1 47 false
11973 wwKIP Tau 8.1 11 false
12891 bkppDd Epsilon 8.2 111 true
15280 jhBqEfKs Tau 2.0 146 true
20207 nfDqHJCp Alpha 0.5 149 true
22982 rhzHujP Delta 8.0 108 true
1148 FbZYmVBiXk Pi 1.2 101 true
19931 weZHD Delta 6.3 127 false
16295 QwfamBi Pi 8.8 209 false
2017 NKsLsxKxYU Gamma 7.2 224 true
6804 tIDgNHXXh Delta 6.9 118 true
22232 FXumcXGcmG Lambda 8.7 85 false
16039 qHN Pi 10.0 231 false
17465 Qstye Lambda 2.9 83 false
8441 coa Lambda 0.1 226 true
6230 AaFnYXml Tau 8.0 225 false
8581 hLocJxUIJ Alpha 7.3 84 false
15914 SidibYb Gamma 9.2 180 true
12884 ruQ Lambda 5.5 191 false
23299 vjvcswzcQ Theta 9.9 243 true
1071 fGwx Delta 7.5 211 false
22517 uIaHSZaVLX Epsilon 3.4 223 false
6588 FHSq Theta 4.2 72 true
8793 InrDksLk Pi 6.7 232 true
15725 CEC Alpha 4.2 128 false
16264 HcHkMRfny Tau 7.6 124 false
7344 oWmMGG Alpha 5.5 170 false
3300 egOgS Epsilon 4.0 124 true
11245 gkVpXqBQ Epsilon 5.0 79 true
8534 nZbNzIJa Beta 1.7 118 false
7460 BDlvfSJwHt Theta 5.6 212 true
13909 ppmZYgxHYN Alpha 4.8 50 false
4668 buxW Gamma 3.3 217 false
1936 SSMyI Alpha 6.4 28 true
9355 ldnlMe Alpha 8.5 69 false
4100 AwvfFmTz Theta 6.3 164 true
11801 FvMuplUKDy Epsilon 7.8 114 false
21470 TCV Gamma 0.1 196 false
19406 WlzXBjEzz Gamma 3.7 237 true
3385 HyXm Tau 8.0 69 false
18826 UntqmjRS Theta 6.6 237 true
10614 zVdJ Pi 2.2 208 false
21703 HqliUna Pi 5.3 173 true
23297 FGCtQgAUcj Tau 1.6 69 true
4953 omgooYAfZF Theta 9.9 213 true
22436 UWwBwEjDEs Alpha 7.4 25 true
3790 xuJcLDNpAy Pi 5.1 93 false
23115 tpAePV Epsilon 8.8 20 false
20908 LvnxcW Delta 2.8 160 false
21209 ToOjr Lambda 3.6 20 false
17904 TnCJmI Beta 8.4 25 false
19717 DzSCewY Delta 7.3 20 true
9103 lntBcfnhC Delta 0.6 46 true
16007 wBfJ Delta 0.2 225 true
21222 oTuQofws Beta 2.0 78 false
21850 PHlPbZv Epsilon 4.4 115 true
18261 LZkQbEekQy Delta 0.5 180 false
9077 hZtizSIhO Theta 9.2 49 true
11827 fsndnjcGNP Theta 4.3 27 true
19008 TEwJE Pi 3.1 159 false
12233 yiYwN Lambda 2.5 137 true
8514 SbVOXXcV Tau 7.9 226 false
13643 WGAvBzqh Tau 6.9 58 true
16438 wEKDVcXJlr Epsilon 2.9 67 false
2809 KFuNqkLv Pi 6.0 234 true
23696 xAPY Theta 0.7 35 false
19922 jTxxG Epsilon 5.4 64 true
21286 FLKMdnZce Epsilon 4.7 43 false
2853 ybC Tau 9.2 82 true
24391 itcOFMYN Gamma 6.0 135 false
4458 MTOxRTh Theta 6.8 158 true
19450 OkRMah Tau 1.1 96 true
17923 ISHDbbd Theta 4.0 81 true
9468 jAZkW Alpha 2.7 246 false
12491 GfOAkKSnV Theta 9.3 148 true
10857 mqRSU Pi 0.6 46 true
19078 yOS Lambda 5.0 23 false
12931 YbwQ Pi 8.8 210 true
9617 MEkDdnoT Gamma 8.1 162 true
6564 UliSUcc Epsilon 2.2 226 true
21096 AdfYLLnT Theta 9.7 152 false
101 AFjW Pi 5.3 33 false
7054 bRyq Gamma 5.9 8 true
15673 NWjYwv Theta 1.5 162 false
10241 OCaXihsck Theta 2.5 69 true
17971 ZpVBUfxg Theta 7.8 167 true
3251 Yrrbc Delta 3.5 152 false
22444 ntqbl Lambda 5.5 204 true
4796 VRxgB Epsilon 9.9 167 false
11681 TCrrp Epsilon 8.4 94 true
18811 bSrjini Pi 7.8 33 false
24106 jCOJAwK Pi 4.2 54 true
5520 wewWU Gamma 6.4 6 true
13920 zgAHP Pi 5.1 50 false
2233 ztbeuxbfCX Lambda 8.2 72 true
9326 lRqoiE Lambda 2.9 51 true
7855 VxHZoPdgP Delta 8.6 27 false
18226 wYakW Epsilon 7.1 132 true
19046 cOzuxsq Pi 7.9 72 false
6679 JtmbglhchR Gamma 4.5 241 true
17742 BqAkw Lambda 4.0 93 true
23126 caCUsAWT Lambda 5.7 136 false
9767 IypyYeypJ Delta 1.6 132 true
2388 HURPgFav Tau 2.4 156 false
19744 xNEmAmBawN Tau 2.7 48 false
17952 iqVmPmbwhS Theta 7.1 48 true
2880 jigGrF Beta 6.2 92 true
10491 JyOdJhVwCf Delta 9.5 186 true
14225 pPczH Gamma 5.4 39 false
6391 vOQyeQ Epsilon 0.2 0 false
22721 rsqDnNZD Gamma 6.6 62 true
5132 Uil Tau 6.2 205 false
17279 XyHSZiosQt Tau 4.5 233 false
6104 WTvXNk Theta 9.5 231 true
23676 HNWDVsx Pi 8.7 156 true
2692 OxlY Delta 0.3 33 true
2290 FJiFaxWJd Alpha 7.1 108 false
456 nchIZJM Alpha 2.6 191 false
7547 crxovv Tau 4.8 232 true
23218 pGAl Delta 9.7 192 false
1655 ftpY Theta 9.5 231 true
15029 OJcDBgYidg Pi 1.2 45 true
12088 Ngf Beta 6.6 138 true
944 PJbVw Theta 4.1 141 false
14143 RWetynImiw Pi 4.0 146 true
17592 ywTv Beta 2.9 3 false
23095 YIofVdgk Gamma 1.2 55 true
20499 GoSPQC Pi 8.4 89 false
607 prBFvorFrA Pi 4.0 92 true
24500 AzIjLBB Pi 6.9 176 false
5329 gdstm Tau 0.8 118 true
24217 ksAb Pi 5.5 174 true
23450 axNZ Beta 1.6 171 false
6980 sdZZLdfCvg Lambda 2.1 181 false
19105 uTIWZzh Alpha 7.7 189 false
6543 IGVh Theta 0.3 181 true
15001 cHA Epsilon 8.9 34 true
19002 CqotTXw Beta 1.3 52 true
7190 IHlayus Gamma 8.4 82 false
14756 TyIHdheRA Tau 4.3 12 false
24673 wLhYWbbFnS Theta 9.1 82 false
1119 ekOfJZsRPP Beta 3.4 183 false
2298 xsmySP Lambda 0.5 97 true
2690 upkaVG Delta 8.3 166 false
13447 TpONGbBQlB Theta 9.0 192 true
2476 YqanuWvuei Epsilon 0.9 180 true
12971 pZXPSSs Alpha 5.6 237 true
837 vwhKrODi Beta 8.1 102 false
27 ERNIG Gamma 1.8 150 true
19919 crjwQvo Pi 7.9 164 true
9477 DvgBaLv Lambda 7.0 218 false
19965 ynl Beta 6.8 194 false
5870 Vpmtvt Gamma 6.0 94 true
12856 mAKtVcu Delta 2.8 196 true
13257 bFfAtB Epsilon 7.9 68 true
9252 CYRfha Beta 0.9 120 false
14563 xVwH Pi 9.9 179 true
5510 oSrPGWyEUQ Epsilon 9.3 11 true
8439 QmiNFQ Tau 6.1 199 true
13603 uZkIDCRNX Pi 3.0 44 false
24653 UjLIEtfYL Tau 5.1 101 false
6899 waDqgsBhw Delta 0.8 32 true
7274 LatdkXXVuy Gamma 9.3 192 true
14158 qCzcrJm Gamma 9.6 143 true
13133 fNivuxmtF Alpha 0.4 129 true
3364 VSD Tau 5.0 87 true
14202 LwJobKbssy Lambda 8.7 28 false
16328 fSLgcA Pi 0.1 158 true
24620 Chsnrk Lambda 9.9 64 true
18383 DhH Pi 2.9 40 false
16642 FvNZTuC Tau 5.0 80 true
314 uKuoII Pi 5.8 1 true
18061 pkZmI Theta 8.9 214 false
2572 cqpEkCnB Pi 0.6 128 true
1303 GnqBOb Pi 1.7 137 false
13403 UXmXIr Delta 1.4 97 true
19569 BccKouZ Delta 4.7 103 true
21456 RbrgJTbBX Lambda 6.6 74 false
22530 dtsFmiFH Delta 5.3 171 false
5703 JUvC Pi 7.7 71 true
14471 SqLztODJ Alpha 7.4 177 false
16536 Jcwx Gamma 1.9 123 false
3173 LFTmtD Theta 5.4 59 true
18974 YYDANI Delta 2.5 29 true
22973 OFEAUqLx Gamma 7.3 229 true
15084 CqSkrki Pi 8.4 43 true
6528 gFeCkXOo Gamma 4.6 168 false
18514 GWDfKp Gamma 4.4 83 true
13123 CGBKxZNvc Theta 6.9 179 false
19237 uyteg Tau 0.2 88 true
15832 GZlnpk Lambda 2.2 159 false
11198 IBzwNSYDWa Pi 3.3 47 true
5581 AZyU Delta 6.4 36 true
19908 bbo Lambda 3.5 71 true
8924 kIQOzjSw Delta 0.9 223 false
1543 zfJTcGBCqy Tau 2.2 58 false
8851 kCX Lambda 0.2 119 true
21430 pFRmeU Beta 4.1 129 true
20871 EjyaPfeqUC Beta 6.2 148 false
11376 NbJlMRC Delta 2.1 206 true
19588 NnhLlRnxq Delta 7.5 181 true
24027 GIAd Delta 7.7 215 true
22706 dfmcHx Theta 8.1 43 true
3369 BtCJOo Pi 8.0 110 false
8987 OEtR Tau 4.4 49 false
3384 yRkSThxZ Tau 1.6 24 true
2581 zgl Delta 0.2 187 false
16140 ZcoqNe Theta 4.3 44 true
15717 KKxyRlYcc Lambda 3.8 29 true
789 ifJvstLdq Beta 9.0 133 false
24723 zzfOCwrH Beta 5.1 244 false
12949 EHFIMgIvS Gamma 2.0 209 true
18610 TUQfNr Epsilon 6.1 74 false
3158 CMJBOh Beta 6.1 142 true
8910 VnrJbs Pi 7.8 96 true
21847 jUY Theta 4.1 47 false
14341 OGEcyQ Delta 1.9 245 false
15176 rFijQUem Epsilon 0.3 63 true
7145 ZtU Theta 1.5 181 true
20378 PYvzpefOCB Tau 3.7 245 true
20655 hqBIAGsvcp Beta 2.5 228 false
22039 EFvcdmbC Theta 4.6 191 true
3817 swjeMWLk Gamma 7.2 70 false
14985 trvZp Theta 2.0 170 true
9383 cbKbxATisd Lambda 6.4 182 true
18940 Dxv Tau 4.8 56 false
2279 SLxw Lambda 2.8 90 true
3579 RHSLVbL Gamma 2.7 125 false
10763 UvCpm Tau 5.2 28 true
24540 qCuFBoKV Delta 3.5 213 false
13962 fjopZPdsQG Beta 3.4 65 false
738 lHRbFly Theta 7.8 160 false
12322 nVrkKeUD Theta 1.9 26 false
20726 ztygOSgiHD Lambda 6.3 48 false
18739 cqRLiw Delta 5.5 241 false
3010 xLluTHlTHs Alpha 8.1 41 true
12292 UqnPalgUFl Alpha 2.8 26 true
10636 yeU Theta 6.4 169 true
19191 llJiYoIpHf Lambda 7.8 170 false
1433 Sfk Pi 5.0 88 true
6145 CcdvG Lambda 7.7 154 true
15746 qQTN Alpha 9.9 102 false
3098 hRAoXlL Gamma 7.6 147 false
24568 gSOqGwyGxc Epsilon 5.5 33 false
1138 rhHWY Alpha 1.9 109 true
2319 PRDu Lambda 1.0 245 true
14683 fqDCeEG Tau 2.7 39 true
21900 iaTYQcQ Alpha 2.2 227 true
13153 hUVINQzYEr Epsilon 0.4 31 false
12990 zur Gamma 1.0 194 false
3695 zFvOdghziA Lambda 9.5 137 true
21494 iyR Lambda 4.9 243 true
20250 YaSn Delta 9.0 210 true
17896 uZpbE Tau 3.6 57 true
8502 IEciFQJm Beta 1.1 26 false
14025 zbO Alpha 0.2 143 false
15129 Wkfxit Delta 5.6 234 true
23813 BPNaxzyo Pi 6.7 167 false
1069 pFOGGm Delta 4.8 189 false
18819 pLP Epsilon 5.6 249 true
6783 xizo Epsilon 3.2 134 true
14417 RTzmkr Tau 6.6 183 true
2275 lgdkmEMZ Delta 5.5 96 true
7798 qOHKEsvv Beta 1.8 186 false
16992 HqZ Delta 9.9 165 true
9904 cihdf Gamma 6.8 245 true
19068 tGVRwi Tau 1.5 86 false
19855 XgQNvkNk Gamma 9.5 29 false
6544 lrkrIStUKG Lambda 1.4 128 false
21986 DSX Pi 7.3 44 true
3041 ZPShuv Theta 7.9 14 true
14323 IusrlORG Pi 7.0 166 false
14588 faywDetLUN Epsilon 7.5 23 false
17789 VRPqc Theta 1.4 180 true
1992 tnuPArK Pi 8.7 111 true
22938 DpLSpcWnQ Epsilon 5.1 239 true
15692 xxv Pi 10.0 154 false
16846 rjEaVMv Theta 9.9 94 false
17374 XQqCTUY Delta 4.6 182 false
21398 VlZlQwEalD Theta 3.7 73 false
22454 lOoteYFi Beta 8.5 35 false
4469 WJWaxdhaT Alpha 1.6 149 true
21696 EuBqx Pi 3.8 153 false
19449 wCnd Pi 6.0 36 false
22478 gAnfvDWP Pi 1.4 5 false
19397 FUM Alpha 9.2 90 false
11909 olqvmVi Tau 4.1 209 true
15580 JlwpR Alpha 3.6 186 false
7748 svA Pi 7.0 13 true
13091 YoPGkqli Delta 6.6 214 true
175 KMkxESdtu Epsilon 8.6 68 false
6326 mgg Tau 0.3 208 true
18967 OwcOaqBi Delta 7.8 134 true
22106 Uoa Alpha 1.5 63 true
21600 JHq Beta 5.7 19 true
14986 oQXM Pi 0.1 63 false
2832 twHCNrvt Gamma 4.9 198 true
7572 xALjPUd Gamma 0.3 150 false
19944 TnHkMNf Gamma 4.2 235 true
9675 dwupb Beta 6.7 56 true
14010 zjogZZA Tau 3.5 187 true
6195 WaFXsmZD Pi 9.1 24 false
16865 fdYsyCGS Gamma 8.2 50 false
12311 zPI Alpha 3.5 203 false
21994 rKGuxydVrn Pi 8.9 249 true
23532 YOVvVm Pi 5.0 197 true
22524 PmxkJ Alpha 4.7 119 true
4174 tkDmL Alpha 7.2 197 false
6155 BASOeyb Beta 3.4 191 false
3268 ucYdutnMCU Pi 1.6 123 true
55 afodotu Epsilon 5.3 43 true
23249 gnuybXdKA Theta 8.8 21 true
1701 qSEvCi Delta 0.8 81 false
16451 vLKNbgjTo Gamma 4.2 130 true
7646 mXzlmGfHpy Theta 6.3 0 false
2144 PADqTB Alpha 5.4 89 false
5363 OspUdXx Delta 2.2 174 false
23822 BHaoUBSD Pi 6.4 29 true
14694 OUwmNF Alpha 5.2 107 false
21883 yFuOoGXm Beta 10.0 10 true
4281 RfJKcqeXwC Gamma 1.2 124 false
18906 pUOFyUVYin Alpha 1.8 85 false
12213 cXi Alpha 5.5 106 true
10383 zvjMeEFd Beta 6.8 95 false
17503 yoOsY Epsilon 5.2 15 false
12658 AKwEP Beta 0.6 130 true
9844 FtuVeNDmH Beta 1.2 218 false
12013 FJfQbwXf Tau 7.2 101 true
23176 JdwHLtp Lambda 9.1 105 false
22362 Nyih Tau 8.3 208 true
11365 wsvYYfdg Theta 6.4 112 false
20316 TKncE Alpha 4.7 80 false
2786 JhLoXXuJh Epsilon 2.5 232 true
7612 raDOGWBgBA Delta 0.5 221 true
12471 dNQ Theta 0.4 180 false
8341 mSCvuuq Gamma 6.4 49 false
6741 jYEUQkVT Alpha 6.8 148 true
12865 uGZA Gamma 3.8 132 true
6278 HuT Alpha 6.3 133 false
17863 yUGOVY Pi 9.2 250 true
15493 LsLJunrct Epsilon 0.6 2 false
7777 vzL Theta 7.8 152 true
8662 Ohbfznh Beta 4.9 235 false
3203 ynG Gamma 4.3 142 false
7501 WkKzc Pi 3.1 109 false
19162 OlpxhRYxW Epsilon 4.8 179 true
5960 vVYh Tau 1.3 155 true
14884 FbQByLFp Beta 2.1 114 false
6251 POdP Tau 3.8 96 true
14850 LuIts Beta 5.9 228 false
6467 SPDHtAt Epsilon 8.8 210 false
7715 Lzawyf Epsilon 1.8 38 true
17479 bFqRS Tau 7.1 22 true
16351 RacGpMEEHk Delta 8.0 169 true
3863 GrueekrZ Epsilon 2.1 45 false
8741 vwkFNOKziD Alpha 2.4 104 true
12819 LoflD Beta 3.1 82 false
8036 DKLeqaYAB Gamma 5.6 168 false
23443 VnqOPU Epsilon 6.0 149 true
19734 lthVwJig Theta 8.9 132 false
20645 ZQtHgcSy Delta 5.8 106 true
4091 ZYGkrJsO Beta 4.3 28 true
20267 tqmzqeYhR Alpha 5.7 31 true
18020 RFEXRSKrfV Tau 2.7 80 true
6705 LBOxX Beta 5.6 168 false
1787 cispTiGeX Alpha 4.2 5 false
3544 vEOssp Alpha 9.5 10 false
14890 cxI Delta 4.9 16 false
2946 orUdaI Lambda 2.7 129 false
14640 ftpBnz Pi 4.3 96 false
19960 ujiuOm Gamma 4.3 136 true
4396 dytTqDjls Delta 5.6 185 false
4991 hjQn Epsilon 9.4 105 false
18484 Jsg Beta 2.7 55 true
14679 eBmSjbIwr Theta 0.7 31 true
24867 lwMHs Beta 3.1 120 false
10255 zMTC Lambda 4.6 69 true
4173 WUGuwUMxmA Alpha 8.4 158 false
681 BlTiOXu Beta 1.8 80 false
9411 yvGMPY Epsilon 3.8 212 true
13964 sZuW Alpha 1.2 125 false
24616 paXz Pi 1.3 14 true
12722 oKAAX Theta 4.8 149 true
12970 vbqyQWX Delta 9.8 159 false
23634 BZynWEIiYy Theta 8.4 65 true
6527 KKeKs Lambda 7.5 107 true
1185 PpbYjmz Pi 4.8 203 false
5968 xUaYsfxvKN Epsilon 4.8 50 false
15463 ktYIIT Pi 2.2 91 true
13843 xIIDrD Gamma 6.6 68 false
11476 PGhrz Pi 3.2 234 true
11213 fhioJj Pi 2.9 79 true
14413 pPcjcGr Lambda 4.0 40 true
22750 depqF Lambda 0.2 158 true
21202 bEiE Gamma 5.8 220 false
10046 ZpTUm Lambda 1.6 20 false
14585 JYulA Delta 7.5 133 false
10975 zQKDTPkweD Gamma 3.2 54 false
9911 VySn Tau 5.5 113 true
12984 YdxOJi Beta 0.1 162 false
12508 EcJ Beta 3.9 84 false
23989 WHBoOq Lambda 7.4 96 false
1469 XcWFQsF Lambda 0.6 227 false
5562 NAnKqwQC Beta 9.4 15 true
20421 RWvOCc Epsilon 8.0 213 false
3560 jdAmpevSX Tau 4.9 227 true
17655 lwYS Gamma 7.3 106 true
11282 zDJeYG Lambda 8.0 5 true
20304 Facjsv Gamma 4.5 22 false
23781 UKoVMpFtRC Theta 3.3 45 false
765 YZabXljTs Epsilon 2.7 215 false
18121 AFSVRFDFyF Tau 7.1 79 false
13785 drGHudMYt Gamma 0.8 45 true
10539 pfcmS Beta 0.3 11 true
20330 AeY Beta 2.3 1 true
19534 nYe Beta 9.0 238 true
3121 rrpbjbxYNd Delta 1.7 86 false
18443 CmHiSgItK Alpha 7.5 68 true
6476 HgMwVZ Beta 2.5 98 false
5078 bgfhmWtYfs Delta 4.7 37 false
8868 WfgOIChD Tau 2.6 189 true
11162 bthg Lambda 8.2 83 true
3415 TbD Gamma 2.3 26 true
10854 DedkHi Alpha 8.7 214 true
22630 msMhdTApxh Pi 5.0 136 true
19330 iriLB Theta 7.0 35 false
9692 KSWPYV Epsilon 0.6 237 true
5232 RxcIfTLa Lambda 1.1 190 true
23157 ZaSTIsXB Epsilon 4.2 159 false
11447 ddskSIT Theta 9.6 51 true
4030 KjHbUs Lambda 6.9 194 false
15429 pEptfb Gamma 4.5 231 true
7185 ZvnnlNS Epsilon 0.1 136 true
11664 RzPdBCLo Alpha 8.7 138 true
6382 QxqLF Theta 4.7 83 true
3326 DnKULTbCss Theta 4.1 134 false
14081 gMpRkc Pi 9.4 33 false
881 pEHnImlc Epsilon 5.0 210 false
19710 YTzp Epsilon 5.4 225 true
20492 IFvw Alpha 4.8 190 false
8729 wrhZaD Epsilon 3.8 180 true
12111 MNZkbUXB Delta 0.1 197 true
8710 uhEWAfn Alpha 8.2 12 true
18111 EsLILYkVm Alpha 2.6 199 false
76 tTZBRY Theta 6.0 123 true
9115 rFNu Alpha 3.1 134 true
18986 AmJHwRL Delta 8.0 0 true
15563 GaAfeebiVv Epsilon 5.1 115 true
3465 gumdmdwUB Beta 0.9 127 true
413 iNqV Gamma 4.4 63 true
7934 moVUWJo Gamma 2.9 56 true
20164 eodKVL Gamma 1.5 169 false
16121 pSiiX Beta 0.4 241 false
13988 SGzqmTKZ Theta 3.5 245 true
22223 SwdUZ Pi 6.4 219 false
5449 pVImS Gamma 4.6 174 false
17136 Vev Beta 9.5 71 true
12031 CyMFal Pi 3.0 224 false
3961 eNNR Epsilon 0.7 44 true
17344 SDbgCCmAA Theta 8.8 152 false
10485 NHN Theta 6.0 123 true
313 BSDFlljqa Tau 5.6 130 false
13175 AnUsois Beta 0.7 146 false
16358 wyKzVHiF Tau 6.4 153 true
4828 pQgD Gamma 5.7 110 true
7126 XAODdK Lambda 5.4 147 true
14902 JYKWPI Gamma 1.6 63 true
12344 CNBRtemOCJ Lambda 1.9 186 true
8965 LmmJi Delta 9.7 202 false
5970 JRaWAdjF Gamma 9.4 79 false
9660 YmemTOOV Gamma 0.6 33 false
24820 xgKpvSYD Gamma 4.7 4 false
13774 canApbsYzD Gamma 9.0 96 false
22678 RfUI Alpha 9.1 166 false
8776 Hagrnbr Delta 2.1 68 true
12264 YXrQP Gamma 0.8 220 false
17407 ovMhFpXB Tau 2.4 237 true
18127 ivab Pi 0.7 231 true
11289 fdyOIzp Beta 9.1 59 true
18851 UHLkS Pi 0.9 144 true
9688 Bypt Lambda 0.8 8 true
16458 oCCTu Theta 6.3 7 true
16253 MTm Pi 7.1 60 true
20883 MkimpQpQU Delta 8.6 171 true
17945 BeGeHYrO Tau 5.3 28 false
24446 hFHGMHqH Alpha 6.3 139 false
911 rhgBBDWcD Lambda 6.2 109 false
22636 HvMpvCOhD Lambda 4.6 186 false
6099 fGEGzUIII Tau 3.6 130 false
11887 ipXL Delta 5.2 87 true
5414 lfop Delta 7.1 62 true
2975 wuFwp Theta 7.0 143 false
1400 zrMaKflU Delta 2.7 246 true
3945 XUfTgTa Delta 6.1 74 true
17548 GzuVwqO Gamma 4.4 192 true
7805 TbDDSl Pi 3.6 25 false
17212 UxrMZhkA Delta 1.0 141 false
22633 qzd Delta 2.5 113 true
10154 ZfAwjvzyg Gamma 3.2 74 false
17812 fvoSSoJ Epsilon 3.1 239 false
14406 ukkNO Beta 6.4 228 false
20278 wTc Beta 4.6 216 true
22915 dtE Beta 8.8 122 true
9810 yPu Gamma 4.8 235 false
9724 gJDSNFNv Lambda 4.3 44 false
14133 hVdtQjtI Tau 8.1 16 true
370 XvROzDFMck Gamma 8.0 144 true
16689 epVUdV Pi 6.5 237 true
936 QUhW Pi 8.6 99 true
24558 GKEQZzg Alpha 4.2 91 true
6215 WqiWmwaDfq Epsilon 4.8 46 true
15035 XmsBYSOMa Lambda 1.7 199 false
3692 vWVJYeNunf Gamma 7.1 107 false
23254 kSxK Lambda 6.5 178 true
7248 bzrzEkN Lambda 8.1 120 true
23902 BGeivSLeLE Pi 3.9 218 false
10371 eCAkKfq Theta 5.3 67 true
20364 duj Lambda 9.0 38 true
519 nTIVcGpT Beta 0.6 134 true
14622 CKCG Epsilon 2.1 121 false
16189 fYtnx Gamma 6.5 224 false
17308 MimTT Theta 6.0 6 false
23158 gzzjf Lambda 9.7 38 true
22715 neT Gamma 6.5 240 true
18621 AiFyRd Theta 9.8 236 false
19344 tsNfYaD Beta 9.5 76 true
23375 qRtIXRjLZ Pi 9.2 214 true
23700 QlSQGyou Pi 7.8 246 true
23770 AYxH Gamma 9.3 112 true
6050 pgaJikEd Epsilon 1.9 20 false
11729 JtbX Alpha 8.8 80 false
11171 GPvuy Tau 9.7 205 false
4709 yRKvXN Delta 5.1 131 true
16894 JrEJEFXM Delta 7.4 172 false
10 HvuYJOq Epsilon 1.0 128 true
11075 YcUAenMEQ Lambda 1.8 94 false
18001 wIkAgTdMrp Beta 5.9 102 false
17819 vDt Theta 1.9 96 true
2717 DrmLUsdpG Delta 8.3 18 true
15765 eSCJTb Alpha 6.1 234 true
18809 PdQfkPM Delta 3.7 182 false
15436 hXpzDPt Theta 3.4 134 true
14379 RARJUPfxsk Delta 6.6 143 false
7758 VugfnKUO Lambda 5.1 162 false
3241 DRshOaFtiC Gamma 2.0 237 false
10017 hgI Pi 8.3 32 true
18705 BXxQdFJU Lambda 2.8 173 false
5150 lZcUbE Lambda 6.5 0 true
22248 SadrNLVTPI Tau 8.3 170 false
19995 cFbnIDCyQ Pi 0.9 139 false
24966 eHddpgPPzm Gamma 9.4 215 true
8731 GTDv Lambda 7.9 93 true
21460 TQPkrVPN Delta 9.7 61 true
14032 AYnPkc Gamma 7.0 158 true
13822 HlkUWp Lambda 7.9 61 true
6663 ruMFuK Tau 1.5 117 false
22108 tUyjKcEzhz Beta 3.3 219 true
11243 cLJtaCYnx Lambda 5.4 224 false
19446 qBVsppjwTb Lambda 0.8 180 true
9055 zoT Epsilon 9.4 22 true
12488 Raaa Epsilon 8.8 149 false
24240 BsEAGF Lambda 8.0 182 true
10860 VkOMixNH Beta 5.1 124 true
6880 KlZUUQBSQ Gamma 6.2 236 false
21904 wwkwpxx Pi 0.6 132 false
19295 vVpsd Epsilon 2.4 203 false
1929 buXjGiDOR Pi 7.8 77 true
20145 jAnjzeNTf Tau 2.2 68 true
19061 ptx Epsilon 3.3 193 false
5704 yEj Alpha 2.6 186 false
2993 wdOIgAJtxg Theta 4.8 116 false
11411 cythAq Epsilon 1.2 76 true
17977 QZe Delta 6.9 236 true
